,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
123,2022-02-04 21:51:02+00:00,1489718163856101379,"@RSRizing @Mandalorian_Ren @DdgrBluLakr2 @namffohtaC @humpty27 @BonginoReport Oh, I know that, but they want the recognition of a Veteran without having paid the price for that title. Without having to go through the anguish and pain of serving something bigger than themselves. It makes me sick.",LadyJayPersists,6,Jax Persists,en
124,2022-02-04 21:50:47+00:00,1489718102845583361,@BootyClapKCmo I have website camera for my gaming computer that I bought😁😁😁,SweatAnguish,0,Anguish,en
125,2022-02-04 21:48:40+00:00,1489717568571117572,@TheLastLeg #IsItOk that we currently have a Prime Minister who is willing to cause mental anguish towards the victims of an evil bastard just to slur an opponent for political fun? #Deadbigcat #Ohwhatalaugh #Thejokewasalwaysthin,ObiWanBenenson,0,Ben Howell,en
126,2022-02-04 21:48:08+00:00,1489717433493508097,"🙏🕊👑My faith didn't remove the pain, but it got me through the pain. Trusting God didn't diminish or vanquish the anguish, but it enabled me to endure it.""🕊👑🙏
-Robert Rogers https://t.co/TYBIT065R9",LisaWar93308805,0,Lisa Warner AKA LISA LUV,en
127,2022-02-04 21:47:26+00:00,1489717256049336321,how many days in a row can I sedate myself to prevent feeling an overwhelming wave of melancholy and anguish? Don't worry just asking for a friend,edgyusername_,0,cellar demon,en
128,2022-02-04 21:47:20+00:00,1489717234050154496,"🙏🕊👑My faith didn't remove the pain, but it got me through the pain. Trusting God didn't diminish or vanquish the anguish, but it enabled me to endure it.""🕊👑🙏
-Robert Rogers https://t.co/h2xGccILsM",LisaWar93308805,1,Lisa Warner AKA LISA LUV,en
129,2022-02-04 21:47:18+00:00,1489717225703411712,"https://t.co/UtZDim8bng Scott Morrison’s cliched myths about Australian resilience won’t drown out the national cry of anguish, : Paul Daley.",randlight,3,Mari R,en
130,2022-02-04 21:47:08+00:00,1489717183047520269,"@thing_2020 I only saw Manchester once.  It’s be interesting to see if it holds up, now that I know the source of his anguish.",kmstx78,1,KMS78,en
131,2022-02-04 21:46:37+00:00,1489717053934247939,&amp;Hopefully ur not tRYINg tO BUST HIS CHARACTER&amp;career cuz tHAtSS defamation of character!&amp;I do KNOW u&amp;urCORRUPt AttORNEY’SS have committed huge scientific evidence mental&amp;financial anguish!SO Guess how you RIGHT THIS IF u WANT TO pass THIS MOST IMPORTANT LIFETIME TEST 🆘 SOS!!?,SciEvid,0,Thee SCI eVid LiGhT and P,en
132,2022-02-04 21:46:24+00:00,1489716996023496709,"🙏🕊👑My faith didn't remove the pain, but it got me through the pain. Trusting God didn't diminish or vanquish the anguish, but it enabled me to endure it.""🕊👑🙏
-Robert Rogers https://t.co/2FGfwG2j0i",LisaWar93308805,2,Lisa Warner AKA LISA LUV,en
133,2022-02-04 21:46:11+00:00,1489716941891670019,"@hypotenusewolf very funny, and VERY queer! and also full of pathos, beautiful language, anguish, terror, etc...!",MeghanVicks,1,Meghan Vicks,en
134,2022-02-04 21:46:01+00:00,1489716902884691971,@Suedeuxnim damn you're telling me you like ephrim?,luckydicekirby,0,"sarah ""supertaster but for anguish"" kirby",en
135,2022-02-04 21:45:54+00:00,1489716872270565383,@HollieTheCard @scattysmum @JoanSmi26573875 The mental anguish for 6 years was horrendous for her..😡,v_crouch,1,V.A.C 🇬🇧⚘#BackBoris,en
136,2022-02-04 21:44:20+00:00,1489716476806266882,"Introverts don’t or another
https://t.co/H27fG4ZsAF
In WINING changes your point of anguish, in
https://t.co/nSsVKqEcAX",emanaiad55,0,ايمان محمد مصباح ,en
137,2022-02-04 21:43:54+00:00,1489716366450262017,"here’s a LIVE broadcast of rayyan’s rescue mission. PLEASE keep praying for him. i cant even fathom how his little body is handling any of this  physical and mental anguish ya Allah 

https://t.co/70znf59Q9l",prvplanet,66,certified angel,en
138,2022-02-04 21:43:16+00:00,1489716209511768066,So I've been playing cold war again recently https://t.co/LV26yIiZM7,qtAngyWangy,14,Anguish,en
139,2022-02-04 21:40:38+00:00,1489715545356349449,@Waagh4Hojo Yo abogo por moler a palos a estos retrasados mentales la verdad,AnguishCrucible,0,CrucibleOfAnguish,es
140,2022-02-04 21:40:30+00:00,1489715514800701440,PRIOR: I loved his anguish. Watching him stick his head up his asshole and eat his guts out over some relatively minor moral conundrum- it was the best show in town.,aiabots,1,angels in america bot,en
141,2022-02-04 21:40:18+00:00,1489715461617070087,@eliolelann @wallstwolverine Vale down pero a ti tambien te lo quitan eh,AnguishCrucible,0,CrucibleOfAnguish,es
142,2022-02-04 21:39:13+00:00,1489715189347983378,"@Crypt_Minotaur Bueno, al final es lo bueno de hacer el mismo juego, varia poco pero por virtud simplemente de la tecnologia mas nueva mejorara
La verdad que dejando de lado la historia todos han ido mejorando si",AnguishCrucible,1,CrucibleOfAnguish,es
143,2022-02-04 21:35:53+00:00,1489714350852120576,"@Crypt_Minotaur lmao move significantly from what we have previously delivered"" y todos los GTA son exactamente lo mismo despues del 2",AnguishCrucible,1,CrucibleOfAnguish,en
144,2022-02-04 21:35:17+00:00,1489714201643810819,The anguish in Ron Darling’s voice is still incredibly sweet. https://t.co/BqbZcfr16e,greenybry7,0,Bryson Green,en
145,2022-02-04 21:34:06+00:00,1489713900308209664,"Have faith, for this world is a sanctuary for you and I. Therefore, anguish and sorrow is irrelevant to us.",shnzbot,0,shunazu bot 🥐🐰,en
146,2022-02-04 21:31:44+00:00,1489713308223614977,@SoonerBrissey21 @PrairieReportOU @oubbrown008 I love laughing at the expense of Matt’s pain and anguish https://t.co/lMdXHDVHZd,BOOMER_4lyfe,2,Smitty Built 💪,en
147,2022-02-04 21:31:41+00:00,1489713294948462597,@aeIinbaIfour Lady of thorns and anguish,paradise_rain1,0,Sunflower,en
148,2022-02-04 21:29:47+00:00,1489712815195705348,Lady of fire &amp; anguish https://t.co/XQ92Kqer3h,evesunavaliable,0,Eve🌺,en
149,2022-02-04 21:29:28+00:00,1489712734287638535,@aeIinbaIfour Lady of fire &amp; anguish ...omg i love,evesunavaliable,0,Eve🌺,en
150,2022-02-04 21:27:09+00:00,1489712151631736834,@numist Love the magnet under the beak to hold the knife. Lol,sanguish,0,Scott Anguish,en
151,2022-02-04 21:26:19+00:00,1489711943480922118,"@cabel @numist Have you seen this one?

https://t.co/bLjfhkw5MC",sanguish,0,Scott Anguish,en
152,2022-02-04 21:24:30+00:00,1489711485882445834,@quackisaur That's how the the emotional anguish felt 🔥,sawayamasoot,1,Trixx,en
153,2022-02-04 21:23:01+00:00,1489711113373728768,@Mrs_C_Geog You are so clearly a brilliant parent. The fact that you anguish and agonise over this and that you try all those sanctions show that you are great. She is at that age where bright kids will test boundaries and he wilfully stubborn. It may well just be a phase.,JudgeDewie,0,Alex,en
154,2022-02-04 21:22:35+00:00,1489711003134685186,"Going around traditions capture soulsprisons of spiritual thoughtman’s religion has ever given me, was
https://t.co/ZVsfZuuniQ
Which motivates anguish, in
ï»¿https://t.co/8xNDVTpKMS",attabenson,0,atta benson,en
155,2022-02-04 21:22:27+00:00,1489710971849363457,"@Hedzer15 You should feel anguish and even guilt about the past. 

The whole point of teaching history is to accept the lessons from the past. That requires acknowledging responsibility to not repeat it.",Energetic_Nova,0,I dont know why I bother,en
156,2022-02-04 21:22:00+00:00,1489710856178860032,"https://t.co/MtmyAqOqvP   
https://t.co/Z7PycCSlIs   

Life is not Always Kind to Us series includes the stories of three women who overcome anguish and pain to find a new life. Now on #Audible Let their stories inspire you! #IARTG #KindleUnlimited https://t.co/iaHDNHIvtX",chariss_walker,0,Chariss K. Walker,en
157,2022-02-04 21:22:00+00:00,1489710856157814787,"From @Milbank, a shocking column on how, once upon a time, a white student in Virginia was helped to feel no “discomfort, guilt, anguish, or any other form of psychological distress on account of his or her race” -- the dream of various GOP governors now.  https://t.co/u09JNzJPad",TomDispatch,0,TomDispatch,en
158,2022-02-04 21:21:25+00:00,1489710712305770499,"@Hedzer15 They want us to teach history without anguish, discomfort, or guilt.

How is that possible? and why should that be a thing? You should be uncomfortable learning about the Holocaust

https://t.co/B5LE8B5zZ8",Energetic_Nova,0,I dont know why I bother,en
159,2022-02-04 21:20:23+00:00,1489710448941404168,"Frances Alington died in 1828 at the age of 28 of a broken heart after her betrothed died- ""HER HEALTH SUNK UNDER THE EFFORTS MADE BY HER PIOUS AND AFFECTIONATE MIND, TO BEAR AND CONCEAL THE ANGUISH OF A BROKEN HEART, AND TO SUBMIT WITH CHEERFULNESS TO THE WILL OF HER CREATOR"". https://t.co/tBjr5W0nW8",antiquariananon,20,Allan Barton,en
160,2022-02-04 21:19:51+00:00,1489710316686614534,@DarraghOBrienTD Fix #mica houses now and stop delaying this #micaredress scheme. You and your senior civil servants have caused homeowners mental anguish with delay after delay. Time to fix this scheme so it's fit for purpose. Act immediately before people lose their life over crumbling homes.,RaymondODonnel5,8,Donegal Red 🇮🇪,en
161,2022-02-04 21:19:47+00:00,1489710299968315392,"""I think being able to really feel pain is a good thing. I couldn't take all the anguish and started pretending to be used to it. It takes strength to be frustrated like you.""",MeekCarnivore,0,✧【 𝓒𝓪𝓷𝓲𝓼 𝓛𝓾𝓹𝓾𝓼 】✧,en
162,2022-02-04 21:19:43+00:00,1489710282184212497,Madame of Nightmares and Anguish https://t.co/Q7kXA6Ars8,villainesslove,1,⭐️saaji🌙,en
163,2022-02-04 21:18:41+00:00,1489710021457981448,"Bette Midler fans are especially upset with DVZ Memes today.
So, in light of their mental anguish, I offer this sincere Olive Branch. https://t.co/ljUHrLUPmg",FreedomInc5,23,DVZ MΞMΞS,en
164,2022-02-04 21:17:29+00:00,1489709719342178309,"@MilesOnishi Me, who very rarely compliments or aids anyone in mental anguish ever: https://t.co/96uHZ5KyCv",Qwumbo,2,Qwumbo,en
165,2022-02-04 21:16:50+00:00,1489709558075375622,@itsJoeyGalaxy I feel as if for what I want to do it’s not worth it. I’d rather save myself the mental anguish and focus on my job and going further in that,myheadisflat,0,Flathead,en
166,2022-02-04 21:15:50+00:00,1489709303682543619,@grishaversefans Doctor Poison Anguish 😂😭,acupofgalaxy_,1,abigail nicole 🪐 wylan protection squad,en
167,2022-02-04 21:13:48+00:00,1489708792900112391,Anguish.,umbillicalbaddi,0,PLEEK1000000,tl
168,2022-02-04 21:13:17+00:00,1489708662088249350,"Just once more and this was the last time fearful, oppressive thoughts came to me in profound anguish.

: https://t.co/MNdl3bYP2c https://t.co/Sr1rYknKuA",stoicalchronos,0,stoicalchronos,en
169,2022-02-04 21:07:36+00:00,1489707231369207812,"5. ""On the Lake in the Bright Nights"" (1921) by
Harald Slott-Maller.
6. August Friedrich Schenck, Anguish.
7. Art by Saraja Cesarini.
8. Thanatos by wildheadache.",solasinnoor,0,Noor Assad,en
170,2022-02-04 21:07:06+00:00,1489707109457350657,"@redhotmullet don’t for a second think that ms ethington was privy at all to the mental anguish of being a 7th grader dancing in front of peers and such, like all she saw was fuckin show lights and costumes. legit starry eyed, would love to be that consistently enthralled by my creations lmao",barethroatbaby,2,bobri,en
171,2022-02-04 21:05:37+00:00,1489706733236736000,"@anodeinlife sounds right
my other option was Lady of Evil and Anguish which also sounds fun",chelssicle,0,chels,en
172,2022-02-04 20:59:34+00:00,1489705211123978242,"What is a poet? An unhappy man who hides deep anguish in his heart, but whose lips are so formed that when the sigh and cry pass through them, it sounds like lovely music.... https://t.co/kI0PQmc4Ab",ArsEstHabitus,8,Kati,en
173,2022-02-04 20:59:01+00:00,1489705075102650374,@Q66Suzi People in Stourbridge tell of lockdown anguish after MP dismisses party concerns https://t.co/YFKvHrxRT8,EllTomVilla,0,Tom Ellis,en
174,2022-02-04 20:59:00+00:00,1489705067770826753,@csamskidstwt no Sam lore just mental anguish,no_1_you_know_,0,no one you know,en
175,2022-02-04 20:57:10+00:00,1489704606930247685,"Hug that of anguish.
https://t.co/MaY1jwQMHX
Going forward and, need
ï»¿https://t.co/cWBuVw4ZDf",iraylagan_,0,IraToTsssss,en
176,2022-02-04 20:56:30+00:00,1489704440223481856,"Another Black family is in anguish after a 22-year-old is shot to death by Minneapolis police executing a search warrant in an apartment. CBS News Correspondent Allison Keyes has the latest in today's Reporter's Notebook.
Listen: https://t.co/6cyA0kWEE2 https://t.co/bywOAAIS8J",CBSNewsRadio,0,CBS News Radio,en
177,2022-02-04 20:54:10+00:00,1489703852710367233,"@Hedzer15 @Bacardisour @globeandmail feel discomfort, guilt, anguish, or any other form of psychological distress on account of his or her race, color, sex, or national origin.”

I am telling you who is trying to create a safe space. And it ain’t the libs

https://t.co/hyUHMhPb9a",Energetic_Nova,0,I dont know why I bother,en
178,2022-02-04 20:54:03+00:00,1489703824436645889,"@signalflare02 @BlackmanForAZ For example, from the Florida bill that bans CRT:

 ""feel discomfort, guilt, anguish, or any other form of psychological distress on account of his or her race, color, sex, or national origin.""

That sentance could be used to ban just about all of US history.",898989matt,1,joey joe joe 🇺🇸,en
179,2022-02-04 20:52:47+00:00,1489703503102496771,"@Traphouseracing I think it looks good, maybe just scoot it over a little bit",Saan_Anguish,0,Sean English,en
180,2022-02-04 20:52:43+00:00,1489703486308503557,"All of the anguish and frantic talks with Dan Quayle were performative box-checking for the Audience of One. As loathsome as Pence is, he knew his job on J6.",rothschildmd,69,Mike Rothschild,en
181,2022-02-04 20:52:42+00:00,1489703481556357124,"⠀
    . 𖤓 ° .
⠀ https://t.co/AaimOttwwP",BreathOfAnguish,14,𝐀𝖞𝖌𝐮𝖏𝐬𝖍 (SH),und
182,2022-02-04 20:49:41+00:00,1489702725134733312,"what good will my letters be ? The only way to live is to be silent and still. With some sadness, fine, what difference does that make? It renders sleep deeper and more childlike. But anguish pulls its plow through sleep--all through the day, too- and that is unbearable.",nimrajaved28,20,Nimra | نمرہ,en
183,2022-02-04 20:48:42+00:00,1489702476618076163,Some of these pills be sounds like demon names like who tf is aripiprazole son of satan and atorvastatin lord of anguish,Blackasknight43,9,Timuoxi Cha la mei,en
184,2022-02-04 20:48:05+00:00,1489702320069881859,@tisch47 U don’t get it do u? U may not be the full blown cxck rider others are but u weren’t on the side of what’s right either. Now that’s true anguish.,StarBoyiBz,0,Demon King,en
185,2022-02-04 20:42:12+00:00,1489700839686037505,Anguish,jeanlucdeeznuts,0,jamila,tl
186,2022-02-04 20:39:28+00:00,1489700154844147712,"And I were simulate a little main, —
And anguish where the same;
And then a fire or thing,
His much cassed, or yethere.
go haples then the wood,
Past no can carn grant to nou;
When exreplestle solidencer
Repudial in the woods.
The news of stars that way! #EmilyDickinson",dickinson_rnn,0,Emily Dickinson AI tweet bot,en
187,2022-02-04 20:37:50+00:00,1489699744079253505,@LetsOTT The bliss is never worth the Anguish... Alisha who hurt her 💔💔💔#Gehraiyaan https://t.co/iirt1vTHS0,RAJESHR30978881,2,RAJESH RAJESH,en
188,2022-02-04 20:37:08+00:00,1489699567486771200,"@sharath_cb Hi Sharath, we understand your anguish. Could you please let us know a good time to connect over a call - in case we require any further details?  https://t.co/jcTFuGT2Se",zomatocare,0,zomato care,en
189,2022-02-04 20:36:40+00:00,1489699446942224386,obviously they were in a lot of anguish if they let themselves think about the situation but it must’ve been so refreshing and also heartbreaking for them to finally be accepted without judgement in a place they had no choice but to hate and fight against https://t.co/hlZGY5Xz2W,reinerhugger,5,issy | MANGA SPOILERS,en
190,2022-02-04 20:36:22+00:00,1489699373843824641,"@joynessthebrave Thought you might appreciate this: Bishop Fulton Sheen in his Life of Christ talks about how the sweetest things lose their richness if there is not ""something of bitterness which springs up in the midst of the fountain of sweetness"". True joy requires a note of anguish",ojosmiel333,0,Monique Maryssa,en
191,2022-02-04 20:35:07+00:00,1489699058193100801,"Remember that you have always, always been a beast. Remember, and suffer. Agonize. Writhe. Anguish. Grieve. Suffer.",baratiearc,0,ฅ^•ﻌ•^ฅ,en
192,2022-02-04 20:34:32+00:00,1489698913905164288,"As I began to love myself, I found that anguish and emotional suffering are only warning signs that I was living against my own truth. Today, I know, this is “AUTHENTICITY”.
—Charlie Chaplin",Christi50040253,0,桜小路,en
193,2022-02-04 20:33:41+00:00,1489698698070310922,this photoset... unimaginable heartbreak and anguish https://t.co/R2zbdORijJ,astuhsi,2,ʚ♡ɞ delphi,en
194,2022-02-04 20:33:18+00:00,1489698599835512835,"Don't recide fulfillment as the bare hills of
https://t.co/s9jMtlow0V
Of anguish, words. Flow wherever you go home to live your
https://t.co/ODQcKblkLn",CaseyHuffman993,0,Rocha Irwin,en
195,2022-02-04 20:32:59+00:00,1489698521796198415,Who else wants to file a class action lawsuit against tRump for mental anguish and abuse??!,BrianMa62374950,2,Brian Madden,en
196,2022-02-04 20:32:37+00:00,1489698428007374852,"@GillianLazarus Having lived in Israel and working almost exclusively with Israelis for more than ten years ,  I have to say they are virtually oblivious to all the Hoo Ha which gives we the Diaspora so much anguish . They are far too busy living life to the max",HarvelaHarvey,17,Harvey GarfShtein,en
197,2022-02-04 20:30:41+00:00,1489697942835380225,"I get very soft over the idea of Ayato raising Ayaka when he too was just a kid, that there were moments of anguish over the things he had to do, but he'd go home and see her smile",elfilicellus,2,elfiliocellus,en
198,2022-02-04 20:30:26+00:00,1489697880189243392,"@CelestialSys_ And as much as it might suck ego-wise, if you play up your pain and anguish, that's another couple days at least -🪶",mipsaysyes,1,🖇:F Elliot🦀 ITIMMC-48%,en
199,2022-02-04 20:30:19+00:00,1489697851789561859,Lady of Thorns and Anguish 😍 https://t.co/dFIg1Wronk,chelssicle,2,chels,en
200,2022-02-04 20:30:05+00:00,1489697791119036419,"Rather an any reason
https://t.co/nQHWBSCtkI
The profane. what's the point of anguish?
https://t.co/yeMGGvI3Hm",PRINCEESUME,0,ESUME PRINCE,en
201,2022-02-04 20:28:52+00:00,1489697487401091074,I love wholesome romance stuff so much but I feel like a masochist for still consuming it when it causes me so much mental anguish sometimes that it physically hurts,Fer_da_uz,0,Ferdauz Espino,en
202,2022-02-04 20:27:24+00:00,1489697114703728640,"To maggots, your lines are golden threads - your
https://t.co/SWuyFW4G34
Of anguish, future Analyze
https://t.co/qxkdjXCM0x",Tuepiri,0,Tuepiri,en
203,2022-02-04 20:26:06+00:00,1489696790437933056,"I'm overwhelmed with anguish about my brother, uncle, and cousin.",CatholicLisa,137,Lisa,en
204,2022-02-04 20:21:56+00:00,1489695740133883906,@Taleeb Time for residents living in the vicinity to bring a class action suit against the organizers for harassment and the mental anguish they have suffered due to the deafening noise of air horns.,canadastillcare,3,catherine,en
205,2022-02-04 20:19:27+00:00,1489695117044817923,@MicheleGabay @MaryLTrump Right! since the Supreme Court decided that anyone can sue in TX for aborting a child seems to me we can all sue for the headaches and stress caused by them and what they’ve done actually has had a negative effect and caused us mental anguish we need a class action lawsuit lawyer,Melissa25943274,0,Melissa Middleton,en
206,2022-02-04 20:18:15+00:00,1489694812542730240,Scott Morrison’s cliched myths about Australian resilience won’t drown out the national cry of anguish | Paul Daley  https://t.co/akodk1eJWA,JoanneHorniman,0,Unpopular gals,en
207,2022-02-04 20:11:52+00:00,1489693207600451593,madame of war and anguish 😩💪 https://t.co/dSDspHKZQ9,stqrmhqnds,1,luisa ♡ crying over aot,en
